timestamp;SID;Etapa;Subetapa;Remoto;Local;Alerta
08/10-17:09:28.780381 ;1333;2;0;10.5.3.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:09:29.114154 ;1333;2;0;10.5.5.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:09:29.841117 ;1113;3;0;10.5.9.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:30.309755 ;1113;3;0;10.5.18.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:30.309755 ;1336;3;0;10.5.18.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:09:30.656007 ;2118;3;1;10.5.2.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP list overflow attempt', flow:established,to_server, content:'LIST', nocase, isdataat:100,relative, pcre:'/sLISTs[^\n]{100}/smi', metadata:policy max-detect-ips drop, ruleset community, service imap, reference:bugtraq,1110, reference:bugtraq,15006, reference:cve,2000-0284, reference:cve,2005-3155, reference:nessus,10374, classtype:misc-attack, sid:2118, rev:19,)
08/10-17:09:31.994742 ;1113;3;0;10.5.17.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:32.768177 ;1113;3;0;10.5.16.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:34.395838 ;1113;3;0;10.5.10.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:34.395838 ;1336;3;0;10.5.10.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:09:34.651178 ;1113;3;0;10.5.12.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:35.553668 ;2118;3;1;10.5.11.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP list overflow attempt', flow:established,to_server, content:'LIST', nocase, isdataat:100,relative, pcre:'/sLISTs[^\n]{100}/smi', metadata:policy max-detect-ips drop, ruleset community, service imap, reference:bugtraq,1110, reference:bugtraq,15006, reference:cve,2000-0284, reference:cve,2005-3155, reference:nessus,10374, classtype:misc-attack, sid:2118, rev:19,)
08/10-17:09:35.727882 ;3007;3;1;10.5.8.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP command overflow attempt', flow:established,to_server, content:'LOGIN', isdataat:100,relative, pcre:'/s(APPEND|CHECK|CLOSE|CREATE|DELETE|EXAMINE|EXPUNGE|FETCH|LIST|RENAME|SEARCH|SELECT|STATUS|SUBSCRIBE|UNSUBSCRIBE)s[^\n]{100}/smi', metadata:policy max-detect-ips drop, ruleset community, service imap, reference:bugtraq,11675, reference:bugtraq,11775, reference:bugtraq,15006, reference:bugtraq,15753, reference:cve,2004-1211, reference:cve,2005-0707, reference:cve,2005-1520, reference:cve,2005-2923, reference:cve,2005-3155, reference:nessus,15771, classtype:misc-attack, sid:3007, rev:21,)
08/10-17:09:36.481626 ;2118;3;1;10.5.16.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP list overflow attempt', flow:established,to_server, content:'LIST', nocase, isdataat:100,relative, pcre:'/sLISTs[^\n]{100}/smi', metadata:policy max-detect-ips drop, ruleset community, service imap, reference:bugtraq,1110, reference:bugtraq,15006, reference:cve,2000-0284, reference:cve,2005-3155, reference:nessus,10374, classtype:misc-attack, sid:2118, rev:19,)
08/10-17:09:37.177685 ;1113;3;0;10.5.8.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:37.177685 ;1336;3;0;10.5.8.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:09:38.474650 ;1333;2;0;10.5.13.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:09:38.726878 ;1113;3;0;10.5.2.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:39.043316 ;1333;2;0;10.5.6.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:09:40.300538 ;1113;3;0;10.5.2.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:43.617510 ;1113;3;0;10.5.20.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:43.617510 ;1336;3;0;10.5.20.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:09:44.813281 ;1113;3;0;10.5.7.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:44.889700 ;1113;3;0;10.5.19.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:46.909234 ;2118;3;1;10.5.2.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP list overflow attempt', flow:established,to_server, content:'LIST', nocase, isdataat:100,relative, pcre:'/sLISTs[^\n]{100}/smi', metadata:policy max-detect-ips drop, ruleset community, service imap, reference:bugtraq,1110, reference:bugtraq,15006, reference:cve,2000-0284, reference:cve,2005-3155, reference:nessus,10374, classtype:misc-attack, sid:2118, rev:19,)
08/10-17:09:46.913395 ;1113;3;0;10.5.19.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:47.882827 ;2118;3;1;10.5.8.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP list overflow attempt', flow:established,to_server, content:'LIST', nocase, isdataat:100,relative, pcre:'/sLISTs[^\n]{100}/smi', metadata:policy max-detect-ips drop, ruleset community, service imap, reference:bugtraq,1110, reference:bugtraq,15006, reference:cve,2000-0284, reference:cve,2005-3155, reference:nessus,10374, classtype:misc-attack, sid:2118, rev:19,)
08/10-17:09:48.031115 ;3007;3;1;10.5.4.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP command overflow attempt', flow:established,to_server, content:'LOGIN', isdataat:100,relative, pcre:'/s(APPEND|CHECK|CLOSE|CREATE|DELETE|EXAMINE|EXPUNGE|FETCH|LIST|RENAME|SEARCH|SELECT|STATUS|SUBSCRIBE|UNSUBSCRIBE)s[^\n]{100}/smi', metadata:policy max-detect-ips drop, ruleset community, service imap, reference:bugtraq,11675, reference:bugtraq,11775, reference:bugtraq,15006, reference:bugtraq,15753, reference:cve,2004-1211, reference:cve,2005-0707, reference:cve,2005-1520, reference:cve,2005-2923, reference:cve,2005-3155, reference:nessus,15771, classtype:misc-attack, sid:3007, rev:21,)
08/10-17:09:48.325791 ;1113;3;0;10.5.12.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:48.325791 ;1336;3;0;10.5.12.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:09:48.695403 ;1333;2;0;10.5.3.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:09:49.024906 ;1333;2;0;10.5.12.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:09:50.807033 ;1113;3;0;10.5.10.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:50.807033 ;1336;3;0;10.5.10.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:09:52.792609 ;1113;3;0;10.5.12.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:54.644211 ;1113;3;0;10.5.16.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:54.792228 ;1113;3;0;10.5.16.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:57.837999 ;1113;3;0;10.5.15.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:57.837999 ;1336;3;0;10.5.15.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:09:58.297505 ;1113;3;0;10.5.7.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:09:58.339477 ;1333;2;0;10.5.19.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:09:58.993430 ;1113;3;0;10.5.7.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:01.320068 ;1333;2;0;10.5.18.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:10:02.681049 ;3065;4;0;10.5.14.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP append literal overflow attempt', flow:established,to_server, content:'APPEND', fast_pattern:only, pcre:'/sAPPENDs[^\n]*?s{/smi', byte_test:5,>,256,0,string,dec,relative, metadata:ruleset community, service imap, reference:bugtraq,11775, reference:cve,2004-1211, reference:nessus,15867, classtype:misc-attack, sid:3065, rev:11,)
08/10-17:10:02.681049 ;3065;4;0;10.5.14.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP append literal overflow attempt', flow:established,to_server, content:'APPEND', fast_pattern:only, pcre:'/sAPPENDs[^\n]*?s{/smi', byte_test:5,>,256,0,string,dec,relative, metadata:ruleset community, service imap, reference:bugtraq,11775, reference:cve,2004-1211, reference:nessus,15867, classtype:misc-attack, sid:3065, rev:11,)
08/10-17:10:02.703518 ;1113;3;0;10.5.5.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:02.739958 ;3069;3;1;10.5.14.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP fetch literal overflow attempt', flow:established,to_server, content:'FETCH', fast_pattern:only, pcre:'/sFETCHs[^\n]*?s{/smi', byte_test:5,>,256,0,string,dec,relative, metadata:ruleset community, service imap, reference:bugtraq,11775, reference:cve,2004-1211, reference:nessus,15867, classtype:misc-attack, sid:3069, rev:11,)
08/10-17:10:02.923617 ;1113;3;0;10.5.8.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:02.923617 ;1336;3;0;10.5.8.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:10:03.389459 ;2118;3;1;10.5.16.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP list overflow attempt', flow:established,to_server, content:'LIST', nocase, isdataat:100,relative, pcre:'/sLISTs[^\n]{100}/smi', metadata:policy max-detect-ips drop, ruleset community, service imap, reference:bugtraq,1110, reference:bugtraq,15006, reference:cve,2000-0284, reference:cve,2005-3155, reference:nessus,10374, classtype:misc-attack, sid:2118, rev:19,)
08/10-17:10:04.746608 ;1113;3;0;10.5.2.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:05.693523 ;1113;3;0;10.5.17.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:06.816604 ;1113;3;0;10.5.15.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:06.816604 ;1336;3;0;10.5.15.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:10:06.830582 ;1113;3;0;10.5.5.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:07.537744 ;2118;3;1;10.5.11.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP list overflow attempt', flow:established,to_server, content:'LIST', nocase, isdataat:100,relative, pcre:'/sLISTs[^\n]{100}/smi', metadata:policy max-detect-ips drop, ruleset community, service imap, reference:bugtraq,1110, reference:bugtraq,15006, reference:cve,2000-0284, reference:cve,2005-3155, reference:nessus,10374, classtype:misc-attack, sid:2118, rev:19,)
08/10-17:10:07.694835 ;3007;3;1;10.5.12.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP command overflow attempt', flow:established,to_server, content:'LOGIN', isdataat:100,relative, pcre:'/s(APPEND|CHECK|CLOSE|CREATE|DELETE|EXAMINE|EXPUNGE|FETCH|LIST|RENAME|SEARCH|SELECT|STATUS|SUBSCRIBE|UNSUBSCRIBE)s[^\n]{100}/smi', metadata:policy max-detect-ips drop, ruleset community, service imap, reference:bugtraq,11675, reference:bugtraq,11775, reference:bugtraq,15006, reference:bugtraq,15753, reference:cve,2004-1211, reference:cve,2005-0707, reference:cve,2005-1520, reference:cve,2005-2923, reference:cve,2005-3155, reference:nessus,15771, classtype:misc-attack, sid:3007, rev:21,)
08/10-17:10:07.977639 ;1333;2;0;10.5.11.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:10:08.610253 ;1113;3;0;10.5.13.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:09.718510 ;1113;3;0;10.5.15.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:10.182760 ;1333;2;0;10.5.18.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:10:10.638069 ;1113;3;0;10.5.8.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:10.638069 ;1336;3;0;10.5.8.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:10:12.517739 ;1113;3;0;10.5.8.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:13.737206 ;1113;3;0;10.5.14.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:13.737312 ;2118;3;1;10.5.3.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP list overflow attempt', flow:established,to_server, content:'LIST', nocase, isdataat:100,relative, pcre:'/sLISTs[^\n]{100}/smi', metadata:policy max-detect-ips drop, ruleset community, service imap, reference:bugtraq,1110, reference:bugtraq,15006, reference:cve,2000-0284, reference:cve,2005-3155, reference:nessus,10374, classtype:misc-attack, sid:2118, rev:19,)
08/10-17:10:16.011744 ;1113;3;0;10.5.14.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:16.491493 ;1113;3;0;10.5.18.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:16.491493 ;1336;3;0;10.5.18.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:10:16.888902 ;3065;4;0;10.5.18.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP append literal overflow attempt', flow:established,to_server, content:'APPEND', fast_pattern:only, pcre:'/sAPPENDs[^\n]*?s{/smi', byte_test:5,>,256,0,string,dec,relative, metadata:ruleset community, service imap, reference:bugtraq,11775, reference:cve,2004-1211, reference:nessus,15867, classtype:misc-attack, sid:3065, rev:11,)
08/10-17:10:16.891846 ;3069;3;1;10.5.18.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HOME_NET 143 (msg:'PROTOCOL-IMAP fetch literal overflow attempt', flow:established,to_server, content:'FETCH', fast_pattern:only, pcre:'/sFETCHs[^\n]*?s{/smi', byte_test:5,>,256,0,string,dec,relative, metadata:ruleset community, service imap, reference:bugtraq,11775, reference:cve,2004-1211, reference:nessus,15867, classtype:misc-attack, sid:3069, rev:11,)
08/10-17:10:19.360705 ;1333;2;0;10.5.11.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:10:19.763105 ;1113;3;0;10.5.2.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:21.758869 ;1113;3;0;10.5.16.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:22.083340 ;1113;3;0;10.5.9.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:22.083340 ;1336;3;0;10.5.9.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS chmod command attempt', flow:to_server,established, content:'/bin/chmod', nocase, classtype:web-application-attack, sid:1336, rev:7,)
08/10-17:10:23.699541 ;1113;3;0;10.5.11.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
08/10-17:10:24.323377 ;1333;2;0;10.5.15.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-ATTACKS id command attempt', flow:to_server,established, content:'|3B|id', nocase, classtype:web-application-attack, sid:1333, rev:8,)
08/10-17:10:25.972800 ;1113;3;0;10.5.17.2;10.5.1.2;alert tcp $EXTERNAL_NET any -> $HTTP_SERVERS $HTTP_PORTS (msg:'DELETED WEB-MISC http directory traversal', flow:to_server,established, content:'../', reference:arachnids,297, classtype:attempted-recon, sid:1113, rev:7,)
