08/09-18:49:41.097424 ,1,2118,6,IMAP list overflow attempt,TCP,10.5.13.2,54689,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB9,***AP***,0xB8FEDE9B,0x1DFE06A4,,0x200E,62,0,55077,171,175104,,,,
08/09-18:50:40.167427 ,1,2118,6,IMAP list overflow attempt,TCP,10.5.13.2,54961,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB9,***AP***,0x5858728F,0x890C9A1C,,0x200E,62,0,4572,171,175104,,,,
08/09-18:51:17.761980 ,1,2118,6,IMAP list overflow attempt,TCP,10.5.13.2,55117,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB9,***AP***,0x792A83FA,0xD798CC28,,0x200E,62,0,41777,171,175104,,,,
08/09-18:53:22.562252 ,1,2118,6,IMAP list overflow attempt,TCP,10.5.13.2,55718,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB9,***AP***,0xC6738895,0xE3EB438C,,0x200E,62,0,22175,171,175104,,,,
08/09-18:55:29.682462 ,1,2118,6,IMAP list overflow attempt,TCP,10.5.13.2,56352,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB9,***AP***,0x301584DC,0xC46D0C3A,,0x200E,62,0,61564,171,175104,,,,
08/09-18:55:46.570667 ,1,2118,6,IMAP list overflow attempt,TCP,10.5.13.2,56441,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB9,***AP***,0x983070BC,0xB1772346,,0x200E,62,0,27602,171,175104,,,,
08/09-18:59:15.582283 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,35720,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x27E,***AP***,0x8CEFCC50,0x5D5F3AC6,,0xE5,63,0,44787,624,114696,,,,
08/09-18:59:15.582283 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,35720,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x5C,***A****,0x8CEFCC5D,0x5D5F3AF6,,0x4400,64,0,29514,78,79872,,,,
08/09-18:59:15.601962 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,35720,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6D,***AP***,0x8CEFCE8C,0x5D5F3AF6,,0xE5,63,0,44789,95,97280,,,,
08/09-19:00:41.912871 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,36046,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x5F,***AP***,0xC3626A48,0x58723CD1,,0x3900,64,0,45414,81,82944,,,,
08/09-19:00:41.912871 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,36046,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6D,***AP***,0xC3626A3A,0x58723CD1,,0xE5,63,0,56591,95,97280,,,,
08/09-19:00:41.918601 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,36046,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6D,***AP***,0xC3626B80,0x58723CFD,,0xE5,63,0,56593,95,97280,,,,
08/09-19:01:57.735794 ,1,3007,1,IMAP delete overflow attempt,TCP,10.5.13.2,58219,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB7,***AP***,0xB101171A,0x58E2E6DF,,0x2026,62,0,55399,169,173056,,,,
08/09-19:02:23.433096 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,36455,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x5F,***AP***,0x44B051FC,0x11169FF2,,0x3900,64,0,17390,81,82944,,,,
08/09-19:02:23.433096 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,36455,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x80,***AP***,0x44B051DB,0x11169FD4,,0xE5,63,0,19417,114,116736,,,,
08/09-19:02:23.439467 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,36455,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6E,***AP***,0x44B05404,0x1116A048,,0xE5,63,0,19420,96,98304,,,,
08/09-19:03:03.403188 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,36633,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x5E,***AP***,0xC6FC3A30,0x1584AA44,,0xE5,63,0,30911,80,81920,,,,
08/09-19:03:03.408077 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,36633,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x2EE,***AP***,0xC6FC3A4C,0x1584AA60,,0xE5,63,0,30912,736,229384,,,,
08/09-19:03:03.408077 ,1,3069,1,IMAP fetch literal overflow attempt,TCP,10.5.13.2,36633,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x6F,***AP***,0xC6FC3CCB,0x1584AA60,,0x4400,64,0,21023,97,99328,,,,
08/09-19:05:56.902373 ,1,3007,1,IMAP delete overflow attempt,TCP,10.5.13.2,59228,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB7,***AP***,0x3CC18A8F,0x6C710F7,,0x2025,62,0,63743,169,173056,,,,
08/09-19:06:45.387530 ,1,3007,1,IMAP delete overflow attempt,TCP,10.5.13.2,59406,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB7,***AP***,0x10F75CE1,0x7194B933,,0x2026,62,0,42015,169,173056,,,,
08/09-19:07:57.925541 ,1,2118,6,IMAP list overflow attempt,TCP,10.5.13.2,59670,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB9,***AP***,0xA36F0F5A,0x441C125A,,0x200E,62,0,13527,171,175104,,,,
08/09-19:13:39.948964 ,1,3007,1,IMAP delete overflow attempt,TCP,10.5.13.2,61081,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0xB7,***AP***,0xB1DE8995,0x26D065BC,,0x2026,62,0,63815,169,173056,,,,
08/09-19:26:52.609851 ,1,3065,2,IMAP append literal overflow attempt,TCP,10.5.13.2,43756,10.5.1.2,143,00:10:18:72:00:3C,00:16:3E:EF:36:38,0x5D,***AP***,0x940A85ED,0xE89354C7,,0xE5,63,0,12462,79,80896,,,,
